path,recommended_location,owner,category,owner_confidence,category_confidence,risk
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-03-31_chosen-signs-faith-love-purpose.md,AI-Systems/Uncertain/2024-03-31_chosen-signs-faith-love-purpose.md,AI System,Uncertain,0.71,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-03-31_fear-or-faith-choose-wisely.md,AI-Systems/Uncertain/2024-03-31_fear-or-faith-choose-wisely.md,AI System,Uncertain,0.71,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-04-01_prayer-connect-grow-deepen.md,AI-Systems/Uncertain/2024-04-01_prayer-connect-grow-deepen.md,AI System,Uncertain,0.79,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-04-01_prayer-impact-on-relationship.md,AI-Systems/Template/2024-04-01_prayer-impact-on-relationship.md,AI System,Template,0.71,0.95,Medium
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-04-09_engaging-content-creation.md,AI-Systems/Uncertain/2024-04-09_engaging-content-creation.md,AI System,Uncertain,0.71,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-04-10_automate-daily-email-reports.md,Titus-Vault/Daily Note/2024-04-10_automate-daily-email-reports.md,Titus,Daily Note,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-04-10_voice-authorization-for-invideo.md,AI-Systems/Uncertain/2024-04-10_voice-authorization-for-invideo.md,AI System,Uncertain,0.98,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-04-14_refund-appeal-teleprompter-app.md,AI-Systems/AI Agent/2024-04-14_refund-appeal-teleprompter-app.md,AI System,AI Agent,0.98,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-04-20_request-hi-response-hello-how-title-greetings-conversation.md,Reference-Library/Knowledge/2024-04-20_request-hi-response-hello-how-title-greetings-conversation.md,Reference Library,Knowledge,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-04-30_gtv-expansion-efficiency.md,AI-Systems/Uncertain/2024-04-30_gtv-expansion-efficiency.md,AI System,Uncertain,0.79,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-05-30_tabernacle-prayer-guide.md,AI-Systems/Uncertain/2024-05-30_tabernacle-prayer-guide.md,AI System,Uncertain,0.95,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-06-10_day-care-routine-success.md,AI-Systems/Uncertain/2024-06-10_day-care-routine-success.md,AI System,Uncertain,0.71,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-06-10_digital-faith-biblical-wisdom.md,Review-Queue/Uncertain/2024-06-10_digital-faith-biblical-wisdom.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-06-10_faith-tech-balance.md,Reference-Library/Uncertain/2024-06-10_faith-tech-balance.md,Reference Library,Uncertain,0.79,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-06-10_faith-tech-harmony-navigate-wisely.md,Review-Queue/Uncertain/2024-06-10_faith-tech-harmony-navigate-wisely.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-06-10_faith-tech-harmony.md,Review-Queue/Uncertain/2024-06-10_faith-tech-harmony.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-06-10_tech-faith-harmony.md,Review-Queue/Uncertain/2024-06-10_tech-faith-harmony.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-06-10_tech-vs-faith-balance.md,Reference-Library/Daily Note/2024-06-10_tech-vs-faith-balance.md,Reference Library,Daily Note,0.87,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-07-04_overcome-discouragement-transform-your-life.md,AI-Systems/Uncertain/2024-07-04_overcome-discouragement-transform-your-life.md,AI System,Uncertain,0.79,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-07-06_ke-rata-mose-mare.md,AI-Systems/Uncertain/2024-07-06_ke-rata-mose-mare.md,AI System,Uncertain,0.79,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-07-08_teaching-video-structure-prompt.md,AI-Systems/AI Agent/2024-07-08_teaching-video-structure-prompt.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-07-10_build-app-idea-no-code.md,Reference-Library/Daily Note/2024-07-10_build-app-idea-no-code.md,Reference Library,Daily Note,0.95,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-07-22_hot-dog-chaka-plan.md,Businesses/Business/2024-07-22_hot-dog-chaka-plan.md,Business,Business,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-07-22_peter-walking-on-water.md,AI-Systems/Uncertain/2024-07-22_peter-walking-on-water.md,AI System,Uncertain,0.71,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-07-23_bible-verse-video-prompt.md,AI-Systems/AI Agent/2024-07-23_bible-verse-video-prompt.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-07-27_lake-visit-and-meds.md,AI-Systems/Uncertain/2024-07-27_lake-visit-and-meds.md,AI System,Uncertain,0.71,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-08-05_daily-care-notes-summary.md,Titus-Vault/Uncertain/2024-08-05_daily-care-notes-summary.md,Titus,Uncertain,0.79,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-08-09_diy-lexus-bumper-replacement.md,AI-Systems/Project/2024-08-09_diy-lexus-bumper-replacement.md,AI System,Project,0.71,0.87,Medium
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-08-11_mabelo-a-go-ragele.md,AI-Systems/Uncertain/2024-08-11_mabelo-a-go-ragele.md,AI System,Uncertain,0.79,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-08-22_claude-ai-pricing-overview.md,AI-Systems/Uncertain/2024-08-22_claude-ai-pricing-overview.md,AI System,Uncertain,0.98,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-08-23_courage-of-shiphrah-and-puah.md,AI-Systems/Uncertain/2024-08-23_courage-of-shiphrah-and-puah.md,AI System,Uncertain,0.87,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-08-23_courageous-biblical-heroes.md,AI-Systems/Uncertain/2024-08-23_courageous-biblical-heroes.md,AI System,Uncertain,0.79,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-08-23_davids-journey-unveiled.md,AI-Systems/Uncertain/2024-08-23_davids-journey-unveiled.md,AI System,Uncertain,0.79,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-08-23_heros-journey-titles.md,AI-Systems/Uncertain/2024-08-23_heros-journey-titles.md,AI System,Uncertain,0.71,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-08-23_viral-christian-teaching-prompt.md,AI-Systems/AI Agent/2024-08-23_viral-christian-teaching-prompt.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-08-25_overcoming-giants-with-faith.md,AI-Systems/Uncertain/2024-08-25_overcoming-giants-with-faith.md,AI System,Uncertain,0.98,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-08-28_adam-and-eve-naked.md,AI-Systems/Uncertain/2024-08-28_adam-and-eve-naked.md,AI System,Uncertain,0.71,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-08-30_daily-care-routine-summary.md,Titus-Vault/Daily Note/2024-08-30_daily-care-routine-summary.md,Titus,Daily Note,0.79,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-09-02_nutribullet-blender-evaluation.md,AI-Systems/Uncertain/2024-09-02_nutribullet-blender-evaluation.md,AI System,Uncertain,0.79,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-09-02_zimbabwe-facts-video-prompt.md,AI-Systems/AI Agent/2024-09-02_zimbabwe-facts-video-prompt.md,AI System,AI Agent,0.98,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-09-05_codecanyon-overview-and-uses.md,AI-Systems/Project/2024-09-05_codecanyon-overview-and-uses.md,AI System,Project,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-09-07_healing-scriptures-meditation.md,AI-Systems/Uncertain/2024-09-07_healing-scriptures-meditation.md,AI System,Uncertain,0.71,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-09-07_inviting-friends-to-follow.md,Review-Queue/Daily Note/2024-09-07_inviting-friends-to-follow.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-09-18_hyper-realistic-image-request.md,AI-Systems/Uncertain/2024-09-18_hyper-realistic-image-request.md,AI System,Uncertain,0.79,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-09-20_christian-video-teaching-prompt.md,AI-Systems/AI Agent/2024-09-20_christian-video-teaching-prompt.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-09-20_marks-unfolding-destiny-playlist-description.md,Review-Queue/Daily Note/2024-09-20_marks-unfolding-destiny-playlist-description.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-09-20_sound-design-for-faith.md,AI-Systems/AI Agent/2024-09-20_sound-design-for-faith.md,AI System,AI Agent,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-02_api-automation-solutions.md,AI-Systems/SOP/2024-10-02_api-automation-solutions.md,AI System,SOP,0.98,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-08_host-value-for-a-record.md,AI-Systems/Uncertain/2024-10-08_host-value-for-a-record.md,AI System,Uncertain,0.71,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-10_api-issue-assistance-request.md,AI-Systems/Project/2024-10-10_api-issue-assistance-request.md,AI System,Project,0.87,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-13_connect-custom-domain-ai-daddy.md,AI-Systems/Uncertain/2024-10-13_connect-custom-domain-ai-daddy.md,AI System,Uncertain,0.98,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-13_logo-design-for-ai-tools.md,AI-Systems/Uncertain/2024-10-13_logo-design-for-ai-tools.md,AI System,Uncertain,0.98,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-13_script-creation-request.md,AI-Systems/Uncertain/2024-10-13_script-creation-request.md,AI System,Uncertain,0.95,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-13_video-summaries-and-analysis.md,Reference-Library/Daily Note/2024-10-13_video-summaries-and-analysis.md,Reference Library,Daily Note,0.87,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-14_free-apis-like-chatgpt.md,AI-Systems/Uncertain/2024-10-14_free-apis-like-chatgpt.md,AI System,Uncertain,0.98,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-14_future-of-ai-presentation.md,AI-Systems/Career/2024-10-14_future-of-ai-presentation.md,AI System,Career,0.98,0.87,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-15_api-key-troubleshooting-steps.md,AI-Systems/Uncertain/2024-10-15_api-key-troubleshooting-steps.md,AI System,Uncertain,0.98,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-16_insights-on-your-strengths.md,Review-Queue/Education/2024-10-16_insights-on-your-strengths.md,Uncertain,Education,0.0,0.95,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-17_forex-academy-logo-design.md,AI-Systems/Uncertain/2024-10-17_forex-academy-logo-design.md,AI System,Uncertain,0.87,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-17_forex-trading-academy-logo-design.md,AI-Systems/Uncertain/2024-10-17_forex-trading-academy-logo-design.md,AI System,Uncertain,0.95,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-19_home-office-bio-creation.md,Review-Queue/Uncertain/2024-10-19_home-office-bio-creation.md,Uncertain,Uncertain,0.0,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-20_open-source-video-hosting.md,AI-Systems/Uncertain/2024-10-20_open-source-video-hosting.md,AI System,Uncertain,0.71,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-23_childrens-e-book-on-forex.md,Family-Vault/Finance/2024-10-23_childrens-e-book-on-forex.md,Shared Family,Finance,0.98,0.98,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-25_image-description-summary.md,AI-Systems/Uncertain/2024-10-25_image-description-summary.md,AI System,Uncertain,0.71,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-26_biblical-wisdom-video-description.md,Review-Queue/Daily Note/2024-10-26_biblical-wisdom-video-description.md,Uncertain,Daily Note,0.0,0.87,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-27_daily-summary-for-mrs-carey.md,Titus-Vault/Daily Note/2024-10-27_daily-summary-for-mrs-carey.md,Titus,Daily Note,0.79,0.95,Low
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-28_email-correction-request.md,Businesses/Uncertain/2024-10-28_email-correction-request.md,Business,Uncertain,0.98,0.0,High
10-Archive/ChatGPT-Exports/ABOUT ME/PROJECTS/TEMPLATES/OUTPUTS/Resumes/Riipen-AeroCardia/About-Me/Notion Workspace Management/unzuppi/ChatGPT-KnowledgeVault/Conversations/AI-Projects/2024-10-30_shift-cancellation-and-receipt.md,AI-Systems/Uncertain/2024-10-30_shift-cancellation-and-receipt.md,AI System,Uncertain,0.71,0.0,High
